pixel vinkelx vinkely
534 0.12425184003945458078 0.00000000000000000000
535 0.12480468471148775667 0.00000000000000000000
536 0.12535752938352090480 0.00000000000000000000
537 0.12591037405555408069 0.00000000000000000000
538 0.12646321872758722882 0.00000000000000000000
539 0.12701606339962043246 0.00000000000000000000
540 0.12756890807165358059 0.00000000000000000000
541 0.12812175274368675648 0.00000000000000000000
542 0.12867459741571990461 0.00000000000000000000
543 0.12922744208775308050 0.00000000000000000000
544 0.12978028675978625639 0.00000000000000000000
545 0.13033313143181940452 0.00000000000000000000
546 0.13088597610385258041 0.00000000000000000000
547 0.13143882077588575630 0.00000000000000000000
548 0.13199166544791893219 0.00000000000000000000
549 0.13254451011995210807 0.00000000000000000000
550 0.13309735479198525621 0.00000000000000000000
551 0.13365019946401843209 0.00000000000000000000
552 0.13420304413605160798 0.00000000000000000000
553 0.13475588880808475611 0.00000000000000000000
554 0.13530873348011795976 0.00000000000000000000
555 0.13586157815215110789 0.00000000000000000000
556 0.13641442282418428378 0.00000000000000000000
557 0.13696726749621743191 0.00000000000000000000
558 0.13752011216825060780 0.00000000000000000000
559 0.13807295684028378369 0.00000000000000000000
560 0.13862580151231695957 0.00000000000000000000
561 0.13917864618435013546 0.00000000000000000000
562 0.13973149085638328359 0.00000000000000000000
563 0.14028433552841643173 0.00000000000000000000
564 0.14083718020044963537 0.00000000000000000000
565 0.14139002487248278350 0.00000000000000000000
566 0.14194286954451595939 0.00000000000000000000
567 0.14249571421654910752 0.00000000000000000000
568 0.14304855888858228341 0.00000000000000000000
569 0.14360140356061545930 0.00000000000000000000
570 0.14415424823264860743 0.00000000000000000000
571 0.14470709290468181107 0.00000000000000000000
572 0.14525993757671495921 0.00000000000000000000
573 0.14581278224874813509 0.00000000000000000000
574 0.14636562692078131098 0.00000000000000000000
575 0.14691847159281445911 0.00000000000000000000
576 0.14747131626484763500 0.00000000000000000000
577 0.14802416093688081089 0.00000000000000000000
578 0.14857700560891398678 0.00000000000000000000
579 0.14912985028094716267 0.00000000000000000000
580 0.14968269495298028304 0.00000000000000000000
581 0.15023553962501348669 0.00000000000000000000
582 0.15078838429704666257 0.00000000000000000000
583 0.15134122896907981071 0.00000000000000000000
584 0.15189407364111301435 0.00000000000000000000
585 0.15244691831314613473 0.00000000000000000000
586 0.15299976298517933837 0.00000000000000000000
587 0.15355260765721248650 0.00000000000000000000
588 0.15410545232924566239 0.00000000000000000000
589 0.15465829700127881052 0.00000000000000000000
590 0.15521114167331198641 0.00000000000000000000
591 0.15576398634534516230 0.00000000000000000000
592 0.15631683101737833819 0.00000000000000000000
593 0.15686967568941148632 0.00000000000000000000
594 0.15742252036144466221 0.00000000000000000000
595 0.15797536503347783809 0.00000000000000000000
596 0.15852820970551101398 0.00000000000000000000
597 0.15908105437754416212 0.00000000000000000000
598 0.15963389904957733800 0.00000000000000000000
599 0.16018674372161051389 0.00000000000000000000
600 0.16073958839364366202 0.00000000000000000000
601 0.16129243306567686567 0.00000000000000000000
602 0.16184527773771001380 0.00000000000000000000
603 0.16239812240974318969 0.00000000000000000000
604 0.16295096708177636557 0.00000000000000000000
605 0.16350381175380951371 0.00000000000000000000
606 0.16405665642584268960 0.00000000000000000000
607 0.16460950109787586548 0.00000000000000000000
608 0.16516234576990904137 0.00000000000000000000
609 0.16571519044194218950 0.00000000000000000000
610 0.16626803511397533764 0.00000000000000000000
611 0.16682087978600854128 0.00000000000000000000
612 0.16737372445804171717 0.00000000000000000000
613 0.16792656913007486530 0.00000000000000000000
614 0.16847941380210801343 0.00000000000000000000
615 0.16903225847414118932 0.00000000000000000000
616 0.16958510314617439296 0.00000000000000000000
617 0.17013794781820751334 0.00000000000000000000
618 0.17069079249024071698 0.00000000000000000000
619 0.17124363716227386512 0.00000000000000000000
